Time [h],m_ham_do,m_stirrer,m_temp,dm_feed,dm_AIR1,dm_AIR2,dm_AIR3,dm_AIR4
9.449527778,0.4995,1599.9995,29.9995,159.7695043,612967.2495,612967.9995,0,0
9.46625,0.4995,1599.9995,30.09950038,160.1994969,613967.1245,613967.8745,0,0
9.482972222,0.4995,1599.9995,29.9995,160.6194951,614966.937,614967.6245,0,0
9.499666667,0.4995,1599.9995,30.09950038,161.0594976,615983.6245,615984.312,0,0
9.516388889,0.4995,1599.9995,29.89949962,161.4794957,616983.6245,616984.3745,0,0
9.533083333,0.4995,1599.9995,30.19950076,161.8994939,617966.937,617967.687,0,0
9.549527778,0.4995,1599.9995,29.89949962,162.3295018,618966.937,618967.687,0,0
9.56625,0.4995,1599.9995,30.19950076,162.7594945,619966.8745,619967.6245,0,0
9.582944444,0.4995,1599.9995,29.89949962,163.1895024,620966.8745,620967.6245,0,0
9.599666667,0.4995,1599.9995,30.19950076,163.6194951,621966.8745,621967.6245,0,0
9.616388889,0.4995,1599.9995,29.89949962,164.0495031,622983.4995,622984.2495,0,0
9.633111111,0.4995,1599.9995,30.19950076,164.4794957,623983.4995,623984.2495,0,0
9.649527778,0.4995,1599.9995,29.89949962,164.8994939,624950.1245,624950.8745,0,0
9.66625,0.4995,1599.9995,30.09950038,165.3394963,625966.812,625967.562,0,0
9.682972222,0.4995,1599.9995,29.89949962,165.7695043,626966.7495,626967.4995,0,0
9.699694444,0.4995,1599.9995,30.09950038,166.2095067,627983.2495,627983.937,0,0
9.716416667,0.4995,1599.9995,29.89949962,166.6295049,628966.4995,628967.187,0,0
9.732861111,0.4995,1599.9995,30.09950038,167.0695073,629966.4995,629967.187,0,0
9.749583333,0.4995,1599.9995,29.89949962,167.4995,630966.4995,630967.187,0,0
9.766277778,0.4995,1599.9995,30.09950038,167.9395024,631966.4995,631967.187,0,0
9.783,0.4995,1599.9995,29.9995,168.3795049,632983.1245,632983.8745,0,0
9.799694444,0.4995,1599.9995,30.09950038,168.8094976,633966.437,633967.187,0,0
9.816416667,0.4995,1599.9995,29.9995,169.2495,634983.062,634983.812,0,0
9.832861111,0.4995,1599.9995,29.9995,169.6794927,635949.687,635950.4995,0,0
9.849583333,0.4995,1599.9995,29.9995,170.1095006,636966.3745,636967.1245,0,0
9.866277778,0.4995,1599.9995,29.9995,170.5495031,637966.3745,637967.1245,0,0
9.883,0.4995,1599.9995,29.9995,170.9895055,638966.312,638967.1245,0,0
9.899722222,0.4995,1599.9995,30.09950038,171.4294927,639982.9995,639983.7495,0,0
9.916416667,0.4995,1599.9995,29.9995,171.8694951,640982.937,640983.7495,0,0
9.932861111,2.899500095,1599.9995,29.9995,172.2995031,641966.062,641966.812,0,0
9.949555556,14.29950019,1599.9995,29.89949962,172.7395055,642965.9995,642966.7495,0,0
9.966277778,16.4995,1599.9995,29.9995,173.1794927,643965.9995,643966.7495,0,0
9.983,16.29949924,1599.9995,29.9995,173.6295049,644982.687,644983.437,0,0
9.99969444,19.69950076,1599.9995,29.89949962,174.0594976,645965.9995,645966.7495,0,0
10.01641667,19.29949924,1599.9995,30.09950038,174.5094945,646982.6245,646983.3745,0,0
10.03283333,21.79949924,1599.9995,29.79949924,174.9494969,647965.937,647966.7495,0,0
10.04955556,20.69950076,1599.9995,30.09950038,175.3894994,648965.937,648966.687,0,0
10.06625,22.69950076,1599.9995,29.79949924,175.8295018,649982.562,649983.3745,0,0
10.08294444,23.39949962,1599.9995,30.09950038,176.2695043,650965.8745,650966.687,0,0
10.09966667,24.59950038,1599.9995,29.89949962,176.7294957,651982.562,651983.312,0,0
10.11638889,25.89949962,1599.9995,29.9995,177.1595037,652965.8745,652966.6245,0,0
10.13311111,24.59950038,1599.9995,29.9995,177.6095006,653982.4995,653983.312,0,0
10.14952778,26.79949924,1599.9995,29.89949962,178.0495031,654965.812,654966.6245,0,0
10.16625,25.69950076,1599.9995,30.09950038,178.5094945,655982.2495,655982.9995,0,0
10.18294444,27.4995,1599.9995,29.89949962,178.9395024,656965.4995,656966.2495,0,0
10.19963889,26.39949962,1599.9995,30.09950038,179.3994939,657982.187,657982.937,0,0
10.21636111,27.69950076,1599.9995,29.89949962,179.8394963,658965.4995,658966.2495,0,0
10.23308333,26.69950076,1599.9995,30.09950038,180.2894933,659982.187,659982.937,0,0
10.24952778,27.79949924,1599.9995,29.89949962,180.7294957,660965.4995,660966.2495,0,0
10.26625,27.19950076,1599.9995,30.09950038,181.1794927,661965.4995,661966.2495,0,0
10.28294444,27.59950038,1599.9995,29.89949962,181.6394994,662982.1245,662982.937,0,0
10.29966667,27.4995,1599.9995,29.9995,182.0894963,663982.1245,663982.937,0,0
10.31636111,26.9995,1599.9995,29.9995,182.5294988,664965.437,664966.2495,0,0
10.33308333,27.59950038,1599.9995,29.9995,182.9895055,665982.1245,665982.8745,0,0
10.34952778,26.4995,1599.9995,30.09950038,183.2995031,666982.062,666982.8745,0,0
10.36625,47.09949847,1599.9995,29.79949924,183.2995031,667965.437,667966.187,0,0
10.38294444,53.69950076,1599.9995,30.09950038,183.2995031,668965.3745,668966.187,0,0
10.39966667,56.89950153,1599.9995,29.89949962,183.2995031,669981.812,669982.562,0,0
10.41638889,44.89950153,1599.9995,29.9995,186.9695012,670981.7495,670982.4995,0,0
10.43311111,17.89949962,1599.9995,30.09950038,188.2495,671981.7495,671982.4995,0,0
10.44955556,4.799500191,1599.9995,29.89949962,188.2495,672965.1245,672965.8745,0,0
10.46627778,0.4995,1599.9995,30.19950076,188.2495,673981.7495,673982.4995,0,0
10.483,0.4995,1599.9995,29.89949962,188.2495,674965.062,674965.812,0,0
10.49969444,16.29949924,1599.9995,30.09950038,188.2495,675981.7495,675982.4995,0,0
10.51641667,41.39950153,1599.9995,29.79949924,188.2495,676964.9995,676965.812,0,0
10.53283333,53.4995,1599.9995,29.9995,188.2495,677964.9995,677965.812,0,0
10.54955556,58.09949847,1599.9995,29.9995,188.6494939,678964.9995,678965.812,0,0
10.56625,34.9995,1599.9995,29.9995,193.2095067,679964.9995,679965.812,0,0
10.58297222,12.4995,1599.9995,30.09950038,193.2095067,680964.937,680965.7495,0,0
10.59969444,4.199499809,1599.9995,29.89949962,193.2095067,681981.6245,681982.437,0,0
10.61638889,0.4995,1599.9995,30.09950038,193.2095067,682981.6245,682982.437,0,0
10.63311111,3.199500048,1599.9995,29.89949962,193.2095067,683981.312,683982.062,0,0
10.64952778,26.9995,1599.9995,30.09950038,193.2095067,684964.6245,684965.3745,0,0
10.66625,51.79949924,1599.9995,29.79949924,193.2095067,685981.312,685982.062,0,0
10.68294444,58.9995,1599.9995,29.9995,193.2095067,686981.312,686982.062,0,0
10.69969444,51.19950076,1599.9995,29.89949962,195.4794957,687981.312,687982.062,0,0
10.71641667,20.29949924,1599.9995,30.09950038,198.1694982,688981.2495,688982.062,0,0
10.73283333,2.699500048,1599.9995,29.9995,198.1694982,689964.6245,689965.3745,0,0
10.74955556,0.4995,1599.9995,30.09950038,198.1694982,690981.2495,690982.062,0,0
10.76625,0.4995,1599.9995,29.9995,198.1694982,691964.562,691965.3745,0,0
10.78297222,11.69949981,1599.9995,29.9995,198.1694982,692981.187,692981.9995,0,0
10.79966667,36.79949924,1599.9995,29.9995,198.1694982,693981.187,693981.9995,0,0
10.81638889,55.69950076,1599.9995,29.79949924,198.1694982,694981.187,694981.9995,0,0
10.83311111,62.29949924,1599.9995,30.09950038,198.1694982,695981.187,695981.9995,0,0
10.84955556,46.69950076,1599.9995,29.89949962,202.1394994,696964.4995,696965.312,0,0
10.86625,12.09950038,1599.9995,30.09950038,203.1295049,697964.187,697964.937,0,0
10.88297222,0.9995,1599.9995,29.89949962,203.1295049,698980.812,698981.6245,0,0
10.89969444,0.4995,1599.9995,30.19950076,203.1295049,699964.187,699964.937,0,0
10.91638889,0.4995,1599.9995,29.89949962,203.1295049,700980.812,700981.6245,0,0
10.93311111,24.19950076,1599.9995,29.9995,203.1295049,701980.7495,701981.6245,0,0
10.94955556,53.9995,1599.9995,29.89949962,203.1295049,702964.062,702964.9995,0,0
10.96625,63.89950153,1599.9995,29.89949962,203.1295049,703980.7495,703981.6245,0,0
10.98297222,65.29950305,1599.9995,30.09950038,203.9895055,704980.7495,704981.6245,0,0
10.99969444,33.4995,1599.9995,29.9995,208.0795018,705980.687,705981.6245,0,0
11.01638889,2.399500095,1599.9995,30.19950076,208.0795018,706980.687,706981.562,0,0
11.03311111,0.4995,1599.9995,29.89949962,208.0795018,707997.312,707998.2495,0,0
11.04952778,0.4995,1599.9995,30.19950076,208.0795018,708963.9995,708964.8745,0,0
11.06625,14.89949962,1599.9995,29.89949962,208.0795018,709980.6245,709981.4995,0,0
11.08294444,44.89950153,1599.9995,29.9995,208.0795018,710980.6245,710981.4995,0,0
11.09969444,61.89950153,1599.9995,29.9995,208.0795018,711963.687,711964.4995,0,0
11.11638889,66.69949695,1599.9995,29.89949962,208.3295018,712980.312,712981.187,0,0
11.13308333,40.19950076,1599.9995,30.09950038,213.0294988,713980.312,713981.187,0,0
11.14952778,3.399500095,1599.9995,29.9995,213.0294988,714963.6245,714964.4995,0,0
11.16622222,0.4995,1599.9995,30.09950038,213.0294988,715980.312,715981.187,0,0
11.18294444,0.4995,1599.9995,29.9995,213.0294988,716963.6245,716964.4995,0,0
11.19966667,19.59950038,1599.9995,29.9995,213.0294988,717980.2495,717981.1245,0,0
11.21638889,49.89950153,1599.9995,29.89949962,213.0294988,718980.2495,718981.1245,0,0
11.23308333,63.69950076,1599.9995,29.89949962,213.0294988,719980.2495,719981.1245,0,0
11.24952778,58.39950153,1599.9995,30.09950038,215.2794988,720980.2495,720981.1245,0,0
11.26622222,19.29949924,1599.9995,29.9995,217.9895055,721963.4995,721964.437,0,0
11.28294444,0.599500024,1599.9995,30.09950038,217.9895055,722980.187,722981.062,0,0
11.29963889,0.4995,1599.9995,29.9995,217.9895055,723980.1245,723981.062,0,0
11.31636111,0.4995,1599.9995,30.09950038,217.9895055,724980.1245,724981.062,0,0
11.33308333,25.79949924,1599.9995,29.79949924,217.9895055,725979.7495,725980.6245,0,0
11.3495,55.19950076,1599.9995,29.9995,217.9895055,726979.812,726980.687,0,0
11.36622222,63.9995,1599.9995,29.9995,217.9895055,727979.812,727980.687,0,0
11.38291667,61.29949924,1599.9995,29.89949962,219.5995061,728979.812,728980.687,0,0
11.39961111,23.4995,1599.9995,30.19950076,222.9494969,729979.812,729980.687,0,0
11.41636111,0.599500024,1599.9995,29.89949962,222.9494969,730979.812,730980.687,0,0
11.43305556,0.4995,1599.9995,30.19950076,222.9494969,731996.437,731997.312,0,0
11.4495,0.4995,1599.9995,29.89949962,222.9494969,732963.062,732963.9995,0,0
11.46622222,20.09950038,1599.9995,30.09950038,222.9494969,733979.7495,733980.6245,0,0
11.48291667,50.4995,1599.9995,29.79949924,222.9494969,734979.7495,734980.6245,0,0
11.49963889,62.69950076,1599.9995,29.9995,222.9494969,735979.687,735980.6245,0,0
11.51636111,65.69949695,1599.9995,29.9995,223.9095037,736979.687,736980.562,0,0
11.53308333,32.89950153,1599.9995,29.9995,227.8195073,737979.687,737980.562,0,0
11.54977778,1.099500024,1599.9995,30.09950038,227.8195073,738979.6245,738980.562,0,0
11.56619444,0.4995,1599.9995,29.9995,227.8195073,739979.312,739980.187,0,0
11.58291667,0.4995,1599.9995,30.09950038,227.8195073,740979.312,740980.2495,0,0
11.59963889,17.19950076,1599.9995,29.79949924,227.8195073,741979.312,741980.2495,0,0
11.61636111,43.19950076,1599.9995,30.09950038,227.8195073,742979.312,742980.2495,0,0
11.63305556,58.69950076,1599.9995,29.89949962,227.8195073,743979.312,743980.2495,0,0
11.64977778,65.59949847,1599.9995,29.89949962,228.2495,744995.937,744996.8745,0,0
11.66619444,36.39950153,1599.9995,30.19950076,232.6994969,745962.6245,745963.4995,0,0
11.68291667,1.799499952,1599.9995,29.89949962,232.6994969,746979.2495,746980.187,0,0
11.69963889,0.4995,1599.9995,30.19950076,232.6994969,747979.2495,747980.1245,0,0
11.71636111,0.4995,1599.9995,29.89949962,232.6994969,748995.8745,748996.812,0,0
11.73308333,10.29950019,1599.9995,30.09950038,232.6994969,749979.187,749980.1245,0,0
11.7495,41.69950076,1599.9995,29.79949924,232.6994969,750962.4995,750963.437,0,0
11.76622222,60.59949847,1599.9995,29.89949962,232.6994969,751979.187,751980.1245,0,0
11.78294444,65.19949695,1599.9995,30.09950038,232.6994969,752979.062,752979.937,0,0
11.79963889,43.4995,1599.9995,29.89949962,237.4695012,753978.8745,753979.7495,0,0
11.81636111,2.599499905,1599.9995,30.19950076,237.6394994,754978.8745,754979.7495,0,0
11.83308333,0.4995,1599.9995,29.89949962,237.6394994,755995.562,755996.437,0,0
11.84952778,0.4995,1599.9995,30.19950076,237.6394994,756962.187,756963.062,0,0
11.86622222,8.9995,1599.9995,29.89949962,237.6394994,757978.8745,757979.7495,0,0
11.88294444,36.39950153,1599.9995,29.89949962,237.6394994,758978.812,758979.7495,0,0
11.89963889,55.69950076,1599.9995,30.09950038,237.6394994,759978.812,759979.7495,0,0
11.91636111,64.29950305,1599.9995,29.79949924,237.6394994,760995.4995,760996.3745,0,0
11.93305556,43.39950153,1599.9995,29.9995,241.7594945,761978.7495,761979.687,0,0
11.9495,2.9995,1599.9995,30.09950038,242.5195043,762978.7495,762979.687,0,0
11.96622222,0.4995,1599.9995,29.89949962,242.5195043,763978.7495,763979.687,0,0
11.98291667,0.4995,1599.9995,30.19950076,242.5195043,764978.7495,764979.687,0,0
11.99963889,7.099499905,1599.9995,29.89949962,242.5195043,765995.3745,765996.312,0,0
12.01636111,35.29949924,1599.9995,30.09950038,242.5195043,766978.4995,766979.437,0,0
12.03305556,57.29949924,1599.9995,29.79949924,242.5195043,767995.062,767995.937,0,0
12.04977778,63.9995,1599.9995,29.9995,242.5195043,768978.3745,768979.312,0,0
12.06619444,48.59949847,1599.9995,29.9995,246.0594976,769978.3745,769979.312,0,0
12.08288889,6.799500191,1599.9995,29.9995,247.4995,770978.3745,770979.312,0,0
12.09961111,0.4995,1599.9995,29.9995,247.4995,771978.3745,771979.312,0,0
12.11630556,0.4995,1599.9995,30.09950038,247.4995,772978.312,772979.312,0,0
12.13302778,3.699500048,1599.9995,29.9995,247.4995,773994.9995,773995.937,0,0
12.14975,30.39949962,1599.9995,29.89949962,247.4995,774978.312,774979.2495,0,0
12.16616667,52.89950153,1599.9995,30.09950038,247.4995,775978.2495,775979.2495,0,0
12.18288889,62.89950153,1599.9995,29.79949924,247.4995,776978.2495,776979.2495,0,0
12.19961111,52.29949924,1599.9995,29.9995,250.4294927,777978.2495,777979.2495,0,0
12.21633333,7.9995,1599.9995,30.09950038,252.4595067,778978.187,778979.187,0,0
12.23305556,0.4995,1599.9995,29.9995,252.4595067,779994.8745,779995.8745,0,0
12.24975,0.4995,1599.9995,30.09950038,252.4595067,780977.9995,780978.9995,0,0
12.26619444,1.699500048,1599.9995,29.9995,252.4595067,781977.8745,781978.812,0,0
12.28291667,23.89949962,1599.9995,30.09950038,252.4595067,782977.8745,782978.8745,0,0
12.29961111,47.09949847,1599.9995,29.79949924,252.4595067,783977.8745,783978.8745,0,0
12.31633333,58.89950153,1599.9995,29.9995,252.4595067,784977.8745,784978.812,0,0
12.33305556,54.29949924,1599.9995,29.89949962,254.7294957,785977.8745,785978.812,0,0
12.34977778,12.09950038,1599.9995,30.09950038,257.4095037,786994.4995,786995.4995,0,0
12.36619444,0.4995,1599.9995,29.9995,257.4095037,787977.812,787978.812,0,0
12.38291667,0.4995,1599.9995,29.9995,257.4095037,788977.812,788978.812,0,0
12.39961111,0.4995,1599.9995,30.19950076,257.4095037,789977.812,789978.812,0,0
12.41633333,20.29949924,1599.9995,29.79949924,257.4095037,790994.4995,790995.437,0,0
12.43305556,48.59949847,1599.9995,29.9995,257.4095037,791977.7495,791978.7495,0,0
12.44975,60.69950076,1599.9995,29.9995,257.4095037,792994.437,792995.437,0,0
12.46619444,64.59949847,1599.9995,29.79949924,259.0995061,793977.7495,793978.7495,0,0
12.48291667,19.4995,1599.9995,30.19950076,262.3594854,794994.1245,794995.1245,0,0
12.49961111,0.4995,1599.9995,29.89949962,262.3594854,795977.3745,795978.3745,0,0
12.51633333,0.4995,1599.9995,30.09950038,262.3594854,796994.062,796995.062,0,0
12.53305556,0.4995,1599.9995,29.9995,262.3594854,797977.437,797978.3745,0,0
12.54975,17.19950076,1599.9995,29.89949962,262.3594854,798994.062,798995.062,0,0
12.56619444,44.59949847,1599.9995,30.09950038,262.3594854,799977.3745,799978.3745,0,0
12.58288889,59.29949924,1599.9995,29.79949924,262.3594854,800977.3745,800978.3745,0,0
12.59961111,63.69950076,1599.9995,29.9995,263.4294927,801977.3745,801978.3745,0,0
12.61633333,23.39949962,1599.9995,30.09950038,267.3294866,802993.9995,802994.9995,0,0
12.63305556,0.599500024,1599.9995,29.9995,267.3294866,803977.312,803978.312,0,0
12.64975,0.4995,1599.9995,29.9995,267.3294866,804993.937,804994.9995,0,0
12.66619444,0.4995,1599.9995,29.9995,267.3294866,805977.2495,805978.312,0,0
12.68291667,14.69949981,1599.9995,29.9995,267.3294866,806993.937,806994.937,0,0
12.69961111,39.69950076,1599.9995,29.89949962,267.3294866,807977.2495,807978.2495,0,0
12.71633333,53.79949924,1599.9995,30.09950038,267.3294866,808976.9995,808978.062,0,0
12.73302778,62.59949847,1599.9995,29.79949924,267.8294866,809993.562,809994.562,0,0
12.74975,31.59950038,1599.9995,30.09950038,272.229511,810976.937,810977.937,0,0
12.76644444,0.799500012,1599.9995,29.9995,272.229511,811993.562,811994.562,0,0
12.78288889,0.4995,1599.9995,29.9995,272.229511,812976.8745,812977.937,0,0
12.79961111,0.4995,1599.9995,30.09950038,272.229511,813976.8745,813977.8745,0,0
12.81630556,11.09950038,1599.9995,29.89949962,272.229511,814993.562,814994.562,0,0
12.83302778,35.79949924,1599.9995,30.09950038,272.229511,815993.4995,815994.562,0,0
12.84972222,54.39950153,1599.9995,29.79949924,272.229511,816976.812,816977.8745,0,0
12.86644444,62.79949924,1599.9995,29.9995,272.229511,817993.4995,817994.4995,0,0
12.88286111,35.59949847,1599.9995,30.09950038,277.0894963,818976.812,818977.8745,0,0
12.89958333,1.199500048,1599.9995,29.9995,277.2094915,819993.437,819994.4995,0,0
12.91627778,0.4995,1599.9995,30.09950038,277.2094915,820976.7495,820977.812,0,0
12.933,0.4995,1599.9995,29.9995,277.2094915,821993.3745,821994.4995,0,0
12.94972222,11.69949981,1599.9995,30.09950038,277.2094915,822993.1245,822994.187,0,0
12.96641667,36.69950076,1599.9995,29.79949924,277.2094915,823993.062,823994.1245,0,0
12.98286111,53.79949924,1599.9995,29.9995,277.2094915,824976.437,824977.4995,0,0
12.99955556,61.29949924,1599.9995,29.9995,277.2094915,825976.437,825977.4995,0,0
13.01627778,43.39950153,1599.9995,29.89949962,281.519489,826993.062,826994.1245,0,0
13.03297222,1.4995,1599.9995,30.19950076,282.1695134,827976.3745,827977.437,0,0
13.04969444,0.4995,1599.9995,29.89949962,282.1695134,828993.062,828994.1245,0,0
13.06641667,0.4995,1599.9995,30.19950076,282.1695134,829993.062,829994.1245,0,0
13.08283333,7.199499809,1599.9995,29.89949962,282.1695134,830976.3745,830977.437,0,0
13.09955556,26.9995,1599.9995,30.09950038,282.1695134,831976.3745,831977.437,0,0
13.11627778,48.19950076,1599.9995,29.79949924,282.1695134,832976.3745,832977.437,0,0
13.133,59.69950076,1599.9995,29.9995,282.1695134,833992.9995,833994.062,0,0
13.14969444,45.9995,1599.9995,30.09950038,285.8495061,834992.9995,834994.062,0,0
13.16641667,3.599499905,1599.9995,29.9995,287.1295049,835992.937,835993.9995,0,0
13.18286111,0.4995,1599.9995,29.9995,287.1295049,836975.9995,836976.9995,0,0
13.19955556,0.4995,1599.9995,30.09950038,287.1295049,837992.6245,837993.687,0,0
13.21627778,3.4995,1599.9995,29.9995,287.1295049,838992.6245,838993.687,0,0
13.233,27.29949924,1599.9995,29.89949962,287.1295049,839975.937,839976.9995,0,0
13.24972222,49.29949924,1599.9995,29.9995,287.1295049,840992.6245,840993.687,0,0
13.26644444,60.69950076,1599.9995,29.79949924,287.1295049,842009.2495,842010.312,0,0
13.28286111,49.59949847,1599.9995,29.9995,290.1295049,842975.937,842976.9995,0,0
13.29958333,5.099499905,1599.9995,29.9995,292.1094854,843992.562,843993.6245,0,0
13.31627778,0.4995,1599.9995,29.9995,292.1094854,844975.8745,844976.937,0,0
13.33302778,0.4995,1599.9995,29.9995,292.1094854,845975.812,845976.937,0,0
13.34972222,0.4995,1599.9995,29.9995,292.1094854,846992.4995,846993.6245,0,0
13.36644444,19.19950076,1599.9995,29.9995,292.1094854,847992.4995,847993.562,0,0
13.38286111,42.09949847,1599.9995,29.89949962,292.1094854,848975.812,848976.937,0,0
13.39958333,55.59949847,1599.9995,30.09950038,292.1094854,849992.437,849993.562,0,0
13.41627778,59.19950076,1599.9995,29.89949962,294.4894902,850975.437,850976.437,0,0
13.43302778,9.699499809,1599.9995,30.19950076,297.0494878,851992.1245,851993.187,0,0
13.44972222,0.4995,1599.9995,29.89949962,297.0494878,852992.1245,852993.187,0,0
13.46616667,0.4995,1599.9995,30.09950038,297.0494878,853975.4995,853976.562,0,0
13.48288889,0.4995,1599.9995,29.89949962,297.0494878,854992.1245,854993.187,0,0
13.49958333,20.39949962,1599.9995,29.9995,297.0494878,855975.437,855976.4995,0,0
13.51630556,44.89950153,1599.9995,29.9995,297.0494878,856975.437,856976.4995,0,0
13.53302778,58.59949847,1599.9995,29.79949924,297.0494878,857992.062,857993.187,0,0
13.54975,61.89950153,1599.9995,30.09950038,298.8895146,858992.062,858993.187,0,0
13.56644444,14.9995,1599.9995,29.9995,301.9894902,860008.687,860009.812,0,0
13.58286111,0.4995,1599.9995,30.09950038,301.9894902,860975.312,860976.437,0,0
13.59958333,0.4995,1599.9995,29.9995,301.9894902,861991.9995,861993.1245,0,0
13.61630556,0.4995,1599.9995,30.09950038,301.9894902,862991.937,862993.062,0,0
13.63302778,13.4995,1599.9995,29.89949962,301.9894902,863991.937,863993.062,0,0
13.64972222,35.89950153,1599.9995,29.9995,301.9894902,864991.562,864992.6245,0,0
13.66644444,52.39950153,1599.9995,29.89949962,301.9894902,865991.6245,865992.7495,0,0
13.68286111,60.79949924,1599.9995,29.89949962,303.1494939,866974.9995,866976.062,0,0
13.69958333,17.19950076,1599.9995,30.19950076,306.9695012,867991.6245,867992.7495,0,0
13.71627778,0.4995,1599.9995,29.89949962,306.9695012,868974.937,868976.062,0,0
13.733,0.4995,1599.9995,30.19950076,306.9695012,869991.6245,869992.687,0,0
13.74972222,0.4995,1599.9995,29.89949962,306.9695012,870991.562,870992.687,0,0
13.76644444,13.39949962,1599.9995,30.09950038,306.9695012,871991.562,871992.687,0,0
13.78286111,39.39950153,1599.9995,29.79949924,306.9695012,872991.562,872992.6245,0,0
13.79958333,55.09949847,1599.9995,29.9995,306.9695012,873974.8745,873975.9995,0,0
13.81627778,61.4995,1599.9995,29.9995,307.5594976,874991.4995,874992.6245,0,0
13.833,30.39949962,1599.9995,29.9995,311.9195134,875991.4995,875992.562,0,0
13.84972222,0.599500024,1599.9995,30.09950038,311.9195134,876991.4995,876992.562,0,0
13.86641667,0.4995,1599.9995,29.89949962,311.9195134,877991.437,877992.562,0,0
13.88286111,0.4995,1599.9995,30.19950076,311.9195134,878974.437,878975.4995,0,0
13.89958333,9.4995,1599.9995,29.79949924,311.9195134,879991.1245,879992.2495,0,0
13.91630556,28.89949962,1599.9995,30.09950038,311.9195134,880991.1245,880992.2495,0,0
13.933,47.19950076,1599.9995,29.89949962,311.9195134,881991.1245,881992.2495,0,0
13.94972222,58.89950153,1599.9995,29.89949962,311.9195134,882991.1245,882992.187,0,0
13.96644444,33.9995,1599.9995,30.09950038,316.7895085,884007.7495,884008.8745,0,0
13.98286111,0.799500012,1599.9995,29.89949962,316.7895085,884974.437,884975.4995,0,0
13.99958333,0.4995,1599.9995,30.19950076,316.7895085,885991.062,885992.187,0,0
14.01630556,0.4995,1599.9995,29.89949962,316.7895085,886991.062,886992.187,0,0
14.033,10.69949981,1599.9995,30.09950038,316.7895085,887991.062,887992.1245,0,0
14.04972222,35.09949847,1599.9995,29.79949924,316.7895085,889007.687,889008.812,0,0
14.06641667,52.39950153,1599.9995,29.9995,316.7895085,890007.687,890008.7495,0,0
14.08286111,60.29949924,1599.9995,29.9995,316.7895085,890974.312,890975.437,0,0
14.09955556,43.79949924,1599.9995,29.9995,321.1295049,891990.937,891992.062,0,0
14.11627778,1.599500024,1599.9995,30.19950076,321.6595037,892990.6245,892991.687,0,0
14.133,0.4995,1599.9995,29.89949962,321.6595037,894007.312,894008.437,0,0
14.14969444,0.4995,1599.9995,30.19950076,321.6595037,894990.687,894991.7495,0,0
14.16641667,7.4995,1599.9995,29.89949962,321.6595037,896007.312,896008.437,0,0
14.18286111,24.4995,1599.9995,30.09950038,321.6595037,896973.9995,896975.062,0,0
14.19955556,42.69950076,1599.9995,29.79949924,321.6595037,897990.6245,897991.7495,0,0
14.21627778,55.29949924,1599.9995,29.9995,321.6595037,898990.6245,898991.7495,0,0
14.23302778,46.79949924,1599.9995,30.09950038,325.3994939,899990.562,899991.687,0,0
14.24972222,1.9995,1599.9995,29.9995,326.5894963,901007.2495,901008.3745,0,0
14.26644444,0.4995,1599.9995,29.9995,326.5894963,901990.562,901991.687,0,0
14.28286111,0.4995,1599.9995,30.09950038,326.5894963,902990.562,902991.687,0,0
14.29958333,5.4995,1599.9995,29.9995,326.5894963,903990.4995,903991.6245,0,0
14.31627778,27.89949962,1599.9995,29.89949962,326.5894963,904990.4995,904991.6245,0,0
14.333,47.69950076,1599.9995,30.09950038,326.5894963,906007.062,906008.187,0,0
14.34972222,59.39950153,1599.9995,29.79949924,326.5894963,906990.187,906991.2495,0,0
14.36644444,48.9995,1599.9995,29.9995,329.8094976,908006.8745,908007.937,0,0
14.38286111,4.899500095,1599.9995,30.09950038,331.4894902,908973.4995,908974.6245,0,0
14.39958333,0.4995,1599.9995,29.9995,331.4894902,909990.187,909991.2495,0,0
14.41627778,0.4995,1599.9995,30.09950038,331.4894902,910990.187,910991.2495,0,0
14.43302778,5.4995,1599.9995,29.89949962,331.4894902,912006.812,912007.937,0,0
14.44972222,20.29949924,1599.9995,30.09950038,331.4894902,912990.1245,912991.2495,0,0
14.46644444,39.59949847,1599.9995,29.79949924,331.4894902,914006.812,914007.8745,0,0
14.48286111,52.19950076,1599.9995,29.9995,331.4894902,914990.1245,914991.187,0,0
14.49958333,55.59949847,1599.9995,29.89949962,333.9995,915990.062,915991.187,0,0
14.51630556,6.4995,1599.9995,30.09950038,336.3895146,916990.062,916991.187,0,0
14.53302778,0.4995,1599.9995,29.9995,336.3895146,917990.062,917991.187,0,0
14.54975,0.4995,1599.9995,30.09950038,336.3895146,919006.687,919007.812,0,0
14.56619444,2.9995,1599.9995,29.9995,336.3895146,919989.937,919991.062,0,0
14.58288889,21.69950076,1599.9995,29.9995,336.3895146,920989.687,920990.7495,0,0
14.59961111,42.59949847,1599.9995,30.09950038,336.3895146,921989.687,921990.812,0,0
14.61630556,56.69950076,1599.9995,29.79949924,336.3895146,923006.3745,923007.4995,0,0
14.63302778,60.59949847,1599.9995,29.9995,338.2394902,923989.687,923990.812,0,0
14.64972222,12.69949981,1599.9995,30.09950038,341.2595098,925006.312,925007.437,0,0
14.66644444,0.4995,1599.9995,29.9995,341.2595098,925989.6245,925990.7495,0,0
14.68286111,0.399500006,1599.9995,29.9995,341.2595098,926989.6245,926990.7495,0,0
14.69958333,2.4995,1599.9995,29.9995,341.2595098,927989.562,927990.7495,0,0
